com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count,proportion
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,other_ethnic_groups_arab_arab_scottish_or_arab_british,persons,139.39618,0.0011234020131394653
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,other_ethnic_groups_other_ethnic_group,persons,263.65815,0.0021248365377776286
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,other_white,persons,3307.65637,0.026656597224052888
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,white_gypsy_traveller,persons,125.88582,0.0010145212272941223
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,white_other_white_british,persons,21594.75431,0.17403339506940685
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,white_white_irish,persons,935.56344,0.007539760787674982
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,white_white_polish,persons,1200.89005,0.009678043542722285
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group,white_white_scottish,persons,94393.74019,0.7607247039137633
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,african_african_african_scottish_or_african_british,persons,5932,0.0010904806663035408
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,african_other_african,persons,52763,0.00969943213017089
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_bangladeshi_bangladeshi_scottish_or_bangladeshi_british,persons,6904,0.0012691636075791715
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_chinese_chinese_scottish_or_chinese_british,persons,47276,0.008690755896858766
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_indian_indian_scottish_or_indian_british,persons,52878,0.00972057260161811
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_other_asian,persons,32258,0.0059299941560383715
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_pakistani_pakistani_scottish_or_pakistani_british,persons,72860,0.013393867388212403
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,caribbean_or_black_black_black_scottish_or_black_british,persons,532,9.779765921670325e-5
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,persons,2220,4.081030140245888e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,caribbean_or_black_other_caribbean_or_black,persons,3984,7.32379463006289e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,mixed_or_multiple_ethnic_group,persons,60839,0.011184044716325205
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,other_ethnic_groups_arab_arab_scottish_or_arab_british,persons,22278,0.004095368894792698
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,other_ethnic_groups_other_ethnic_group,persons,27282,0.0050152551480265005
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,other_white,persons,163635,0.03008105256752864
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,white_gypsy_traveller,persons,3326,6.114192002908929e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,white_other_white_british,persons,510471,0.09383997913159722
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,white_white_irish,persons,56766,0.010435304366720632
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,white_white_polish,persons,90721,0.01667725834924537
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group,white_white_scottish,persons,4226878,0.777027771042444
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group-grouped,african_total,persons,148.0218,0.0012017690671211586
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group-grouped,asian_asian_scottish_or_asian_british_total,persons,980.69027,0.007962092279060902
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group-grouped,caribbean_or_black_total,persons,90.79415,7.371454809059107e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group-grouped,other_ethnic_groups_total,persons,401.06655,0.003256205326830247
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,ethnic-group-grouped,white_total,persons,121549.34735,0.9868427878460818
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group-grouped,african_total,persons,58632,0.010901073206864374
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group-grouped,asian_asian_scottish_or_asian_british_total,persons,211967,0.039409670221712045
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group-grouped,caribbean_or_black_total,persons,6739,0.001252939219897991
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group-grouped,other_ethnic_groups_total,persons,49588,0.009219580061774979
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,ethnic-group-grouped,white_total,persons,5051627,0.9392167372897506
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,buddhist,persons,399.7446,0.003220404302024715
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,church_of_scotland,persons,35178.41321,0.28340273574649183
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,hindu,persons,100.45625,8.092910815187254e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,jewish,persons,76.1958,6.138451454158851e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,muslim,persons,450.79236,0.003631652949067665
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,no_religion,persons,55523.95853,0.4473095944647005
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,other_christian,persons,10984.96859,0.08849660534461846
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,other_religion,persons,301.24456,0.0024268727507151876
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,pagan,persons,794.19488,0.006398156743575779
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,religion_not_stated,persons,8368.95508,0.06742159604678485
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,roman_catholic,persons,11912.37219,0.09596791213188516
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,diocese,religion,sikh,persons,37.40411,3.013332932012232e-4
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,buddhist,persons,15527,0.0028541544886712474
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,church_of_scotland,persons,1107708,0.20361755396000839
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,hindu,persons,29961,0.005507395030274956
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,jewish,persons,5829,0.001071479778093946
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,muslim,persons,120104,0.02207737300878286
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,no_religion,persons,2780882,0.5111783887914649
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,other_christian,persons,279435,0.05136540603734463
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,other_religion,persons,12421,0.0022832132996577293
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,pagan,persons,19239,0.003536489869745999
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,religion_not_stated,persons,334740,0.06153150470392306
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,roman_catholic,persons,723310,0.1329579753462227
west-highlands,West Highlands,argyll-the-isles,Argyll and the Isles,scotland,Scotland,nation,religion,sikh,persons,10984,0.0020190656858095563
