com,com_label,diocese,diocese_label,nation,nation_label,level,statistic,category,units,count
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_0_4,persons,1710.2872941
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_100_plus,persons,16.0000001
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_10_14,persons,2122.3577585
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_15_19,persons,2016.7069983
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_20_24,persons,2108.9654257
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_25_29,persons,2172.4858005
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_30_34,persons,2218.5191139
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_35_39,persons,2219.1890893
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_40_44,persons,2191.4006064
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_45_49,persons,2311.285477
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_50_54,persons,3057.0825704
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_55_59,persons,3329.4342732
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_5_9,persons,2029.708074
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_60_64,persons,3223.042476
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_65_69,persons,2888.9182214
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_70_74,persons,2739.5327156
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_75_79,persons,2048.8333109
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_80_84,persons,1361.4641327
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_85_89,persons,804.1398326
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_90_94,persons,369.3412296
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,age-five-year,age_95_99,persons,88.5473913
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_0_4,persons,54379.43838
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_100_plus,persons,242.997
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_10_14,persons,64380.01897
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_15_19,persons,65687.06759
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_20_24,persons,82831.12633
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_25_29,persons,80061.03026
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_30_34,persons,84794.376439999993
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_35_39,persons,80377.08235
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_40_44,persons,76155.58509
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_45_49,persons,73437.03299
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_50_54,persons,82752.59203
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_55_59,persons,83040.4171
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_5_9,persons,61249.28592
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_60_64,persons,74235.68316
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_65_69,persons,61674.33078
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_70_74,persons,57225.60999
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_75_79,persons,43667.73042
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_80_84,persons,28323.8759
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_85_89,persons,17431.52329
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_90_94,persons,7326.2732
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,age-five-year,age_95_99,persons,1775.91336
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_0_4,persons,248693
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_100_plus,persons,1126
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_10_14,persons,301759
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_15_19,persons,299617
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_20_24,persons,341421
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_25_29,persons,337384
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_30_34,persons,357096
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_35_39,persons,346769
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_40_44,persons,334249
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_45_49,persons,328916
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_50_54,persons,390980
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_55_59,persons,408979
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_5_9,persons,282489
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_60_64,persons,371679
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_65_69,persons,314699
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_70_74,persons,285007
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_75_79,persons,218262
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_80_84,persons,142093
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_85_89,persons,85879
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_90_94,persons,35343
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,age-five-year,age_95_99,persons,8289
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,african_african_african_scottish_or_african_british,persons,5.0019397
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,african_other_african,persons,60.5898833
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,asian_asian_scottish_or_asian_british_bangladeshi_bangladeshi_scottish_or_bangladeshi_british,persons,18.3933696
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,asian_asian_scottish_or_asian_british_chinese_chinese_scottish_or_chinese_british,persons,95.9739794
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,asian_asian_scottish_or_asian_british_indian_indian_scottish_or_indian_british,persons,87.9767679
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,asian_asian_scottish_or_asian_british_other_asian,persons,112.2923544
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,asian_asian_scottish_or_asian_british_pakistani_pakistani_scottish_or_pakistani_british,persons,74.1952743
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,caribbean_or_black_black_black_scottish_or_black_british,persons,3
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,persons,10.2464827
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,caribbean_or_black_other_caribbean_or_black,persons,16
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,mixed_or_multiple_ethnic_group,persons,301.1953209
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,other_ethnic_groups_arab_arab_scottish_or_arab_british,persons,54.9153664
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,other_ethnic_groups_other_ethnic_group,persons,80.6364021
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,other_white,persons,776.3867018
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,white_gypsy_traveller,persons,9.9985503
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,white_other_white_british,persons,5255.6403127
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,white_white_irish,persons,251.4086082
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,white_white_polish,persons,793.7665058
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group,white_white_scottish,persons,32864.9187987
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,african_african_african_scottish_or_african_british,persons,1112.65271
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,african_other_african,persons,11343.39724
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,asian_asian_scottish_or_asian_british_bangladeshi_bangladeshi_scottish_or_bangladeshi_british,persons,2984.94135
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,asian_asian_scottish_or_asian_british_chinese_chinese_scottish_or_chinese_british,persons,17249.40164
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,asian_asian_scottish_or_asian_british_indian_indian_scottish_or_indian_british,persons,15380.85068
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,asian_asian_scottish_or_asian_british_other_asian,persons,8384.47968
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,asian_asian_scottish_or_asian_british_pakistani_pakistani_scottish_or_pakistani_british,persons,12911.021
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,caribbean_or_black_black_black_scottish_or_black_british,persons,135.99971
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,persons,695.85677
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,caribbean_or_black_other_caribbean_or_black,persons,1113.79863
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,mixed_or_multiple_ethnic_group,persons,18956.23481
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,other_ethnic_groups_arab_arab_scottish_or_arab_british,persons,4957.59852
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,other_ethnic_groups_other_ethnic_group,persons,7631.90685
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,other_white,persons,57381.87898
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,white_gypsy_traveller,persons,564.70159
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,white_other_white_british,persons,135414.43736
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,white_white_irish,persons,15408.37331
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,white_white_polish,persons,29028.2094
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group,white_white_scottish,persons,840314.67559
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,african_african_african_scottish_or_african_british,persons,5932
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,african_other_african,persons,52763
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_bangladeshi_bangladeshi_scottish_or_bangladeshi_british,persons,6904
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_chinese_chinese_scottish_or_chinese_british,persons,47276
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_indian_indian_scottish_or_indian_british,persons,52878
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_other_asian,persons,32258
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,asian_asian_scottish_or_asian_british_pakistani_pakistani_scottish_or_pakistani_british,persons,72860
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,caribbean_or_black_black_black_scottish_or_black_british,persons,532
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,caribbean_or_black_caribbean_caribbean_scottish_or_caribbean_british,persons,2220
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,caribbean_or_black_other_caribbean_or_black,persons,3984
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,mixed_or_multiple_ethnic_group,persons,60839
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,other_ethnic_groups_arab_arab_scottish_or_arab_british,persons,22278
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,other_ethnic_groups_other_ethnic_group,persons,27282
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,other_white,persons,163635
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,white_gypsy_traveller,persons,3326
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,white_other_white_british,persons,510471
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,white_white_irish,persons,56766
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,white_white_polish,persons,90721
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group,white_white_scottish,persons,4226878
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group-grouped,african_total,persons,63.591823
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group-grouped,asian_asian_scottish_or_asian_british_total,persons,378.8317456
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group-grouped,caribbean_or_black_total,persons,31.4108045
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group-grouped,other_ethnic_groups_total,persons,136.5517685
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,ethnic-group-grouped,white_total,persons,39920.2078667
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group-grouped,african_total,persons,12464.19041
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group-grouped,asian_asian_scottish_or_asian_british_total,persons,56792.78333
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group-grouped,caribbean_or_black_total,persons,1963.65599
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group-grouped,other_ethnic_groups_total,persons,12663.22733
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,ethnic-group-grouped,white_total,persons,1078106.38599
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group-grouped,african_total,persons,58632
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group-grouped,asian_asian_scottish_or_asian_british_total,persons,211967
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group-grouped,caribbean_or_black_total,persons,6739
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group-grouped,other_ethnic_groups_total,persons,49588
a7,A7,edinburgh,Edinburgh,scotland,Scotland,nation,ethnic-group-grouped,white_total,persons,5051627
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,buddhist,persons,133.9062995
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,church_of_scotland,persons,9569.2401314
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,hindu,persons,52.9768759
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,jewish,persons,18.4238356
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,muslim,persons,200.0715289
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,no_religion,persons,23705.2873195
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,other_christian,persons,2005.5620807
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,other_religion,persons,82.998931
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,pagan,persons,200.4107818
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,religion_not_stated,persons,2684.3303036
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,roman_catholic,persons,2256.2806551
a7,A7,edinburgh,Edinburgh,scotland,Scotland,centre-of-mission,religion,sikh,persons,22
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,buddhist,persons,4134.60672
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,church_of_scotland,persons,214164.26055
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,hindu,persons,10126.42789
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,jewish,persons,1567.63067
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,muslim,persons,25560.76311
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,no_religion,persons,662320.27368
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,other_christian,persons,64607.55661
a7,A7,edinburgh,Edinburgh,scotland,Scotland,diocese,religion,other_religion,persons,2891.06574
